id,Channel,Partner_Provided,UGC,Channel_id,Label,AssetChannelID,Label2,CMS,client_youtube_shares
3224,Channel to be confirmed,TNDM-3,TNDM-3UGC,Channel to be confirmed,TNDM3,Channel to be confirmed,TNDM3,ND Music,30
3225,Channel to be confirmed,HarshJodhi,HarshJodhiUGC,Channel to be confirmed,BOB,Channel to be confirmed,BOB,ND Music,30
3226,Channel to be confirmed,RedAnt,RedAntUGC,Channel to be confirmed,REDANT,Channel to be confirmed,REDANT,ND Music,30
3227,Channel to be confirmed,TNDM-4,TNDM-4,Channel to be confirmed,TNDMBNS,Channel to be confirmed,TNDMBNS,ND Music,30
3228,Channel to be confirmed,Aadishakti,AadishaktiUGC,Channel to be confirmed,AADI,Channel to be confirmed,AADI,ND Music,30
3229,Channel to be confirmed,Scream,ScreamUGC,Channel to be confirmed,AARN,Channel to be confirmed,AARN,ND Music,30
3230,Channel to be confirmed,Bilzmusic,BilzmusicUGC,Channel to be confirmed,BIL,Channel to be confirmed,BIL,ND Music,30
3231,Channel to be confirmed,Digibud,DigibudUGC,Channel to be confirmed,DIGIBUD,Channel to be confirmed,DIGIBUD,ND Music,30
3232,Channel to be confirmed,JigarMusic,JigarMusicUGC,Channel to be confirmed,JIGAR,Channel to be confirmed,JIGAR,ND Music,30
3233,Channel to be confirmed,JMDEnt,JMDEntUGC,Channel to be confirmed,JMD,Channel to be confirmed,JMD,ND Music,30
3234,Channel to be confirmed,KKPP,KKUGC,Channel to be confirmed,KKC,Channel to be confirmed,KKC,ND Music,30
3235,Channel to be confirmed,NKMusic,NKMusicUGC,Channel to be confirmed,NKMP,Channel to be confirmed,NKMP,ND Music,30
3236,Channel to be confirmed,DamodarRaao,DamodarRaaoUGC,Channel to be confirmed,RAO,Channel to be confirmed,RAO,ND Music,30
3237,Channel to be confirmed,TNDM-Assam,TNDM-Assam,Channel to be confirmed,TNDMA,Channel to be confirmed,TNDMA,ND Music,30
3238,Channel to be confirmed,TNDM-Amit,TNDM-AmitUGC,Channel to be confirmed,TNDMAMT,Channel to be confirmed,TNDMAMT,ND Music,30
3239,Channel to be confirmed,TNDM-Comcater,TNDM-ComcaterUGC,Channel to be confirmed,TNDMCC,Channel to be confirmed,TNDMCC,ND Music,30
3240,Channel to be confirmed,TNDM-DJ,TNDM-DJUGC,Channel to be confirmed,TNDMDJ,Channel to be confirmed,TNDMDJ,ND Music,30
3241,Channel to be confirmed,TNDM-Mhara,TNDM-MharaUGC,Channel to be confirmed,TNDMHARA,Channel to be confirmed,TNDMHARA,ND Music,30
3243,Channel to be confirmed,TNDM-Punjabi,TNDM-PunjabiUGC,Channel to be confirmed,TNDMP,Channel to be confirmed,TNDMP,ND Music,30
3244,Channel to be confirmed,TNDM-Rangoli,TNDM-RangoliUGC,Channel to be confirmed,TNDMRGL,Channel to be confirmed,TNDMRGL,ND Music,30
3245,Channel to be confirmed,DreamStar,DreamStarUGC,Channel to be confirmed,TYAGIDSF,Channel to be confirmed,TYAGIDSF,ND Music,30
3247,Channel to be confirmed,RedHaryanvi,RedHaryanviUGC,Channel to be confirmed,TYAGIRH,Channel to be confirmed,TYAGIRH,ND Music,30
3248,Channel to be confirmed,TNDM7,TNDM7UGC,Channel to be confirmed,TNDM7,Channel to be confirmed,tndm7,ND Music,30
3249,Channel to be confirmed,Anamika,AnamikaUGC,Channel to be confirmed,ANAMIKA,Channel to be confirmed,ANAMIKA,ND Music,30
3250,Channel to be confirmed,ShipraKhanna,ShipraKhannaUGC,Channel to be confirmed,SHIPRA,Channel to be confirmed,SHIPRA,ND Music,30
3251,Channel to be confirmed,FSEntCap,FSEntCapUGC,Channel to be confirmed,FSEC,Channel to be confirmed,FSEC,ND Music,30
3252,Channel to be confirmed,CottonPress,CottonPressUGC,Channel to be confirmed,MAUJ,Channel to be confirmed,MAUJ,ND Music,30
3253,Channel to be confirmed,KofiHipHop,KofiHipHopUGC,Channel to be confirmed,WLHH,Channel to be confirmed,WLHH,ND Music,30
3254,Channel to be confirmed,Takuma,TakumaUGC,Channel to be confirmed,TAK,Channel to be confirmed,TAK,ND Music,30
3522,swaminarayan channel,kaushikr,kaushikrugc,zubn2dafvmeripip10cgta,swkr,uczubn2dafvmeripip10cgta,swkr,nd2,30
3523,channel to be confirmed,tndm-gr,tndm-grugc,channel to be confirmed,tndmgr,channel to be confirmed,tndmgr,nd music,30
3524,channel to be confirmed,fountain2,fountain2ugc,channel to be confirmed,fn2,channel to be confirmed,fn2,nd1,30
3525,channel to be confirmed,fountain3,fountain3,channel to be confirmed,fn3,channel to be confirmed,fn3,nd music,30
3526,channel to be confirmed,svrmusic,svrmusicugc,channel to be confirmed,svr,channel to be confirmed,svr,nd music,30
3527,svr music amapara,svrmusic,svrmusicugc,rqz3sp95fu7w5il25kzkxg,svr,ucrqz3sp95fu7w5il25kzkxg,svr,nd2,30
3528,channel to be confirmed,deeptotv,deeptotvugc,channel to be confirmed,dpto,channel to be confirmed,dpto,nd2,30
3529,channel to be confirmed,molla,mollaugc,channel to be confirmed,mumo,channel to be confirmed,mumo,nd music,30
3530,channel to be confirmed,VIDEOGENERATION,VIDEOGENERATIONUGC,channel to be confirmed,VGEN,channel to be confirmed,vgen,nd music,30
3531,aditya film,ashwanibudhraja,ashwanibudhrajaugc,ccpdsumyn0dl2lvkurdnaq,adtf,ucccpdsumyn0dl2lvkurdnaq,adtf,nd2,30
3532,channel to be confirmed,ashwanibudhraja,ashwanibudhrajaugc,channel to be confirmed,adtf,channel to be confirmed,adtf,nd2,30
3533,channel to be confirmed,ashwanibudhraja,sohambeatsugc,channel to be confirmed,adtf,channel to be confirmed,adtf,nd music,30
3534,love food,lovefood,lovefoodugc,pmfrkbt0ixcuakyqt7ncxg,zeelf,ucpmfrkbt0ixcuakyqt7ncxg,zeelf,nd1,30
3535,channel to be confirmed,lovefood,lovefoodugc,channel to be confirmed,zeelf,channel to be confirmed,zeelf,nd1,30
3536,rsy cinema ,RSYFILMS,RSYFILMSUGC,uvdo11sksdncm-hrdrcrma,RSY,ucuvdo11sksdncm-hrdrcrma,rsy,nd1,30
3537,movies records ,RSYFILMS,RSYFILMSUGC,mw5nfpxhn-g-tnvlpfqksa,RSY,ucmw5nfpxhn-g-tnvlpfqksa,rsy,nd1,30
3538,channel to be confirmed,RSYFILMS,RSYFILMSUGC,channel to be confirmed,RSY,channel to be confirmed,rsy,nd1,30
3539,hukum ka ikka,TNDM-HKI,TNDM-HKIUGC,nkxtftl_bitmsklgrm0dpq,TNDMHKI,ucnkxtftl_bitmsklgrm0dpq,tndmhki,nd2,30
3540,channel to be confirmed,tndm-hki,tndm-hkiugc,channel to be confirmed,tndmhki,channel to be confirmed,tndmhki,nd1,30
3541,channel to be confirm,TNDMSEJAL,TNDMSEJALUGC,channel to be confirm,TNDMSEJ,channel to be confirm,tndmsej,nd2,30
3542,sejal bhakti vani,TNDMSEJAL,TNDMSEJALUGC,e4f0gmye_xr5ceb0lod4xq,TNDMSEJ,uce4f0gmye_xr5ceb0lod4xq,tndmsej,nd2,30
3543,channel to be confirmed,TNDMSEJAL,TNDMSEJALUGC,channel to be confirmed,TNDMSEJ,channel to be confirmed,tndmsej,nd2,30
3544,moslem molla,molla,mollaugc,h6yosihvorqt8e70ixd4mq,mumo,uch6yosihvorqt8e70ixd4mq,mumo,nd2,30
3545,kavita joshi official,TNDM-RAJLAX,TNDM-RAJLAXUGC,msp9hnia4yqnxsacskmjkq,TNDMRL,ucmsp9hnia4yqnxsacskmjkq,tndmrl,nd2,30
3546,yadav studio janakpurdham,HAPPYDIGITAL,HAPPYDIGITALUGC,jn3xucvwyibh4wwp3uxlta,HPPY,ucjn3xucvwyibh4wwp3uxlta,hppy,nd2,30
3547,kranti music,HAPPYDIGITAL,HAPPYDIGITALUGC,2ogjrush77c-heq3pjqxdg,HPPY,uc2ogjrush77c-heq3pjqxdg,hppy,nd2,30
3548,channel to be confirmed,happydigital,happydigitalugc,channel to be confirmed,hppy,channel to be confirmed,hppy,nd music,30
3549,kavita joshi official,TNDM-RAJLAX,TNDM-RAJLAXUGC,msp9hnia4yqnxsacskmjkq,TNDMRL,ucmsp9hnia4yqnxsacskmjkq,tndmrl,nd1,30
3550,channel to be confirm,TNDM-8,TNDM-8UGC,channel to be confirm,TNDM8,channel to be confirm,tndm8,nd2,30
3551,channel to be confirm,TNDM-8,TNDM-8UGC,channel to be confirm,TNDM8,channel to be confirm,tndm8,nd music,30
3552,channel to be confirm,TNDM-NAYAB,TNDM-NAYABUGC,channel to be confirm,TNDMNYB,channel to be confirm,tndmnyb,nd2,30
3553,channel to be confirm,TNDM-NAYAB,TNDM-NAYABUGC,channel to be confirm,TNDMNYB,channel to be confirm,tndmnyb,nd music,30
3554,bhajan bhakti,TNDM-BHAJAN,TNDM-BHAJANUGC,hubosl6obluklsjnektiyg,TNDMBJN,uchubosl6obluklsjnektiyg,tndmbjn,nd music,30
3555,channel to be confirm,TNDM-BHAJAN,TNDM-BHAJANUGC,channel to be confirm,TNDMBJN,channel to be confirm,tndmbjn,nd music,30
3556,rajasthani chamak music,DIGICELL,DIGICELLUGC,f0liaxqbw4zl3ye7fdh7eg,DCMPL,ucf0liaxqbw4zl3ye7fdh7eg,dcmpl,nd1,30
3557,channel to be confirm,TNDM-HKI,TNDM-HKIUGC,channel to be confirm,TNDMHKI,channel to be confirm,tndmhki,nd music,30
3558,khanna movies,RNDIGITAL,RNDIGITALUGC,cxhmojtxtzqsn8mcwddfjw,RNDGL,uccxhmojtxtzqsn8mcwddfjw,rndgl,nd2,30
3559,shamas raza,RNDIGITAL,RNDIGITALUGC,zju-onldrzdf_cstq7ydrw,RNDGL,uczju-onldrzdf_cstq7ydrw,rndgl,nd2,30
3560,nisha upadhyay entertainment,NISHAENT,NISHAENTUGC,olmb8inpzb6myx3tkge7bq,TYAGINUE,ucolmb8inpzb6myx3tkge7bq,tyaginue,nd2,30
3561,channel to be confirm,BEATVIRAL,BEATVIRALUGC,channel to be confirm,BEAT,channel to be confirm,beat,nd music,30
3562,channel to be confirm,vmpl-chisti,vmpl-chisti,channel to be confirm,vmpl-chisti,channel to be confirm,vmpl-chisti,nd music,30
3579,channel to be confirm,SURATGURUKUL1,SURATGURUKUL1UGC,channel to be confirm,SGS1,channel to be confirm,sgs1,nd2,30
3580,channel to be confirm,SURATGURUKUL1,SURATGURUKUL1UGC,channel to be confirm,SGS1,channel to be confirm,sgs1,nd music,30
3581,channel to be confirm,SURATGURUKUL1,SURATGURUKUL1UGC,channel to be confirm,SGS1,channel to be confirm,sgs1,nd1,30
3582,fandak media,ehsan,ehsanugc,slgmchrzapfadzg3vjn7cw,ehsan,ucslgmchrzapfadzg3vjn7cw,ehsan,nd2,30
3586,channel to be confirm,cmg,cmgugc,channel to be confirm,cmg,channel to be confirm,cmg,nd1,30
3587,channel to be confirm,cmg,cmgugc,channel to be confirm,cmg,channel to be confirm,cmg,nd1,30
3588,channel to be confirm,cmg,cmgugc,channel to be confirm,cmg,channel to be confirm,cmg,nd1,30
3589,channel to be confirm,cmg,cmgugc,channel to be confirm,cmg,channel to be confirm,cmg,nd1,30
3590,channel to be confirm,CRE8,CRE8UGC,channel to be confirm,CRE8,channel to be confirm,cre8,nd1,30
3591,channel to be confirm,CRE8,CRE8UGC,channel to be confirm,CRE8,channel to be confirm,cre8,nd2,30
3592,channel to be confirm,CRE8,CRE8UGC,channel to be confirm,CRE8,channel to be confirm,cre8,nd music,30
3593,channel to be confirm,CRE8,CRE8UGC,channel to be confirm,CRE8,channel to be confirm,cre8,nd kids,30
3594,Ostara Music,AjayPanjwani,AjayPanjwani,Ostara Music,Ostara Music,Ostara Music,Ostara Music,itune,30
3595,Art Of Living,Artofliving,Artofliving,Art Of Living,Art Of Living,Art Of Living,Art Of Living,itune,30
3596,Art of Living / Axyz Music,Artofliving,Artofliving,Art of Living / Axyz Mus,Art of Living / Axyz Music,Art of Living / Axyz Music,Art of Living / Axyz Music,itune,30
3597,Art Of Living/Axyz Music,Artofliving,Artofliving,Art Of Living/Axyz Music,Art Of Living/Axyz Music,Art Of Living/Axyz Music,Art Of Living/Axyz Music,itune,30
3598,Sri Sri Publications Trust,Artofliving,Artofliving,Sri Sri Publications Tru,Sri Sri Publications Trust,Sri Sri Publications Trust,Sri Sri Publications Trust,itune,30
3599,The Art Of Living,Artofliving,Artofliving,The Art Of Living,The Art Of Living,The Art Of Living,The Art Of Living,itune,30
3600,The Art Of Living - Shanakara Europe,Artofliving,Artofliving,The Art Of Living - Shan,The Art Of Living - Shanakara Europe,The Art Of Living - Shanak,The Art Of Living - Shanakara Europe,itune,30
3601,The Art Of Living - Shankara Europe,Artofliving,Artofliving,The Art Of Living - Shan,The Art Of Living - Shankara Europe,The Art Of Living - Shanka,The Art Of Living - Shankara Europe,itune,30
3602,The Art To Life,Artofliving,Artofliving,The Art To Life,The Art To Life,The Art To Life,The Art To Life,itune,30
3603,B.R. TV.,Brfilms,Brfilms,B.R. TV.,B.R. TV.,B.R. TV.,B.R. TV.,itune,30
3604,Carnival Electronics,CarnivalElec,CarnivalElec,Carnival Electronics,Carnival Electronics,Carnival Electronics,Carnival Electronics,itune,30
3605,Crescendo,CarnivalElec,CarnivalElec,Crescendo,Crescendo,Crescendo,Crescendo,itune,30
3606,Crescendo Music,CarnivalElec,CarnivalElec,Crescendo Music,Crescendo Music,Crescendo Music,Crescendo Music,itune,30
3607,Cresendo Music,CarnivalElec,CarnivalElec,Cresendo Music,Cresendo Music,Cresendo Music,Cresendo Music,itune,30
3608,Cymbals Arts & Entertainment,CymbalsArts,CymbalsArts,Cymbals Arts & Entertain,Cymbals Arts & Entertainment,Cymbals Arts & Entertainme,Cymbals Arts & Entertainment,itune,30
3609,Daddy Mohan Records,Daddymohan,Daddymohan,Daddy Mohan Records,Daddy Mohan Records,Daddy Mohan Records,Daddy Mohan Records,itune,30
3610,Amaris Records,Dean,Dean,Amaris Records,Amaris Records,Amaris Records,Amaris Records,itune,30
3611,Dhruvdigital,DhruvKamani,DhruvKamani,Dhruvdigital,Dhruvdigital,Dhruvdigital,Dhruvdigital,itune,30
3612,HT Mobile,Digizen,Digizen,HT Mobile,HT Mobile,HT Mobile,HT Mobile,itune,30
3613,Movie Box Records Pvt Ltd,Digizen,Digizen,Movie Box Records Pvt Lt,Movie Box Records Pvt Ltd,Movie Box Records Pvt Ltd,Movie Box Records Pvt Ltd,itune,30
3614,Yellow & Red Music,Digizen,Digizen,Yellow & Red Music,Yellow & Red Music,Yellow & Red Music,Yellow & Red Music,itune,30
3615,Kosmik,DivoTV,DivoTV,Kosmik,Kosmik,Kosmik,Kosmik,itune,30
3616,Mayur Cassettes pvt. ltd.,ErikLLP,ErikLLP,Mayur Cassettes pvt. ltd,Mayur Cassettes pvt. ltd.,Mayur Cassettes pvt. ltd.,Mayur Cassettes pvt. ltd.,itune,30
3617,Music & Sound,ErikLLP,ErikLLP,Music & Sound,Music & Sound,Music & Sound,Music & Sound,itune,30
3618,Worshiper Of Living God,ErikLLP,ErikLLP,Worshiper Of Living God,Worshiper Of Living God,Worshiper Of Living God,Worshiper Of Living God,itune,30
3619,Ajayajiit Music,Giri-Ajayajiit,Giri-Ajayajiit,Ajayajiit Music,Ajayajiit Music,Ajayajiit Music,Ajayajiit Music,itune,30
3620,Allue Fiddle Records,Giri-AllueFiddle,Giri-AllueFiddle,Allue Fiddle Records,Allue Fiddle Records,Allue Fiddle Records,Allue Fiddle Records,itune,30
3621,Amma Talkies,Giri-Amma,Giri-Amma,Amma Talkies,Amma Talkies,Amma Talkies,Amma Talkies,itune,30
3622,Amsam Audio,Giri-Amsam,Giri-Amsam,Amsam Audio,Amsam Audio,Amsam Audio,Amsam Audio,itune,30
3623,Annamalaiyar Audio,Giri-Annamalaiyar,Giri-Annamalaiyar,Annamalaiyar Audio,Annamalaiyar Audio,Annamalaiyar Audio,Annamalaiyar Audio,itune,30
3624,Annes Studios,Giri-AnnesStudios,Giri-AnnesStudios,Annes Studios,Annes Studios,Annes Studios,Annes Studios,itune,30
3625,Auro Music,Giri-AuroMusic,Giri-AuroMusic,Auro Music,Auro Music,Auro Music,Auro Music,itune,30
3626,Award Audio,Giri-AwardAudio,Giri-AwardAudio,Award Audio,Award Audio,Award Audio,Award Audio,itune,30
3627,Banyan Movies,Giri-Banyan,Giri-Banyan,Banyan Movies,Banyan Movies,Banyan Movies,Banyan Movies,itune,30
3628,Bhajan Classics India,Giri-Bhajan,Giri-Bhajan,Bhajan Classics India,Bhajan Classics India,Bhajan Classics India,Bhajan Classics India,itune,30
3629,Bravo,Giri-Bravo,Giri-Bravo,Bravo,Bravo,Bravo,Bravo,itune,30
3630,BVB,Giri-BVB,Giri-BVB,BVB,BVB,BVB,BVB,itune,30
3631,Giri Trading Agency - Bvb,Giri-BVB,Giri-BVB,Giri Trading Agency - Bv,Giri Trading Agency - Bvb,Giri Trading Agency - Bvb,Giri Trading Agency - Bvb,itune,30
3632,Chaitanya Audios,Giri-ChaitanyaAudios,Giri-ChaitanyaAudios,Chaitanya Audios,Chaitanya Audios,Chaitanya Audios,Chaitanya Audios,itune,30
3633,Chetan Garud Productions,Giri-Chetan,Giri-Chetan,Chetan Garud Productions,Chetan Garud Productions,Chetan Garud Productions,Chetan Garud Productions,itune,30
3634,Chetan Garud Productions Pvt Ltd,Giri-Chetan,Giri-Chetan,Chetan Garud Productions,Chetan Garud Productions Pvt Ltd,Chetan Garud Productions P,Chetan Garud Productions Pvt Ltd,itune,30
3635,Chutney,Giri-Chutney,Giri-Chutney,Chutney,Chutney,Chutney,Chutney,itune,30
3636,CS Music,Giri-CSMusic,Giri-CSMusic,CS Music,CS Music,CS Music,CS Music,itune,30
3637,Divine Sounds,Giri-DivineSounds,Giri-DivineSounds,Divine Sounds,Divine Sounds,Divine Sounds,Divine Sounds,itune,30
3638,Dollars Entetrtainment India Pvt. Ltd.,Giri-Dollars,Giri-Dollars,Dollars Entetrtainment I,Dollars Entetrtainment India Pvt. Ltd.,Dollars Entetrtainment Ind,Dollars Entetrtainment India Pvt. Ltd.,itune,30
3639,Dreams Entertainment,Giri-DreamsEnt,Giri-DreamsEnt,Dreams Entertainment,Dreams Entertainment,Dreams Entertainment,Dreams Entertainment,itune,30
3640,Ragas On Piano - Richard Bennett,Giri-DreamsEnt,Giri-DreamsEnt,Ragas On Piano - Richard,Ragas On Piano - Richard Bennett,Ragas On Piano - Richard B,Ragas On Piano - Richard Bennett,itune,30
3641,Dream Sounds,Giri-DreamSounds ,Giri-DreamSounds ,Dream Sounds,Dream Sounds,Dream Sounds,Dream Sounds,itune,30
3642,Eventine Artistry,Giri-Eventine,Giri-Eventine,Eventine Artistry,Eventine Artistry,Eventine Artistry,Eventine Artistry,itune,30
3643,Gaurang Audios,Giri-GaurangAudios,Giri-GaurangAudios,Gaurang Audios,Gaurang Audios,Gaurang Audios,Gaurang Audios,itune,30
3644,G Ram,Giri-Gram,Giri-Gram,G Ram,G Ram,G Ram,G Ram,itune,30
3645,HB Studios,Giri-HBStudios,Giri-HBStudios,HB Studios,HB Studios,HB Studios,HB Studios,itune,30
3646,iMusic lnternational,Giri-iMusic,Giri-iMusic,iMusic lnternational,iMusic lnternational,iMusic lnternational,iMusic lnternational,itune,30
3647,Infinity Publications & Media,Giri-Infinity,Giri-Infinity,Infinity Publications & ,Infinity Publications & Media,Infinity Publications & Me,Infinity Publications & Media,itune,30
3648,Janani,Giri-JananiMusicals,Giri-JananiMusicals,Janani,Janani,Janani,Janani,itune,30
3649,Janani Music,Giri-JananiMusicals ,Giri-JananiMusicals ,Janani Music,Janani Music,Janani Music,Janani Music,itune,30
3650,Janani Musicals,Giri-JananiMusicals ,Giri-JananiMusicals ,Janani Musicals,Janani Musicals,Janani Musicals,Janani Musicals,itune,30
3651,Janani Musicals ,Giri-JananiMusicals ,Giri-JananiMusicals ,Janani Musicals ,Janani Musicals ,Janani Musicals ,Janani Musicals ,itune,30
3652,Jeba Creation,Giri-Jeba,Giri-Jeba,Jeba Creation,Jeba Creation,Jeba Creation,Jeba Creation,itune,30
3653,Keerthana Music,Giri-KeerthanaMusic,Giri-KeerthanaMusic,Keerthana Music,Keerthana Music,Keerthana Music,Keerthana Music,itune,30
3654,Krithikaa Audios,Giri-KrithikaaAudios,Giri-KrithikaaAudios,Krithikaa Audios,Krithikaa Audios,Krithikaa Audios,Krithikaa Audios,itune,30
3655,Kriti Music,Giri-KritiMusic,Giri-KritiMusic,Kriti Music,Kriti Music,Kriti Music,Kriti Music,itune,30
3656,KRV Music,Giri-KRV,Giri-KRV,KRV Music,KRV Music,KRV Music,KRV Music,itune,30
3657,Kutti Audio,Giri-Kutti,Giri-Kutti,Kutti Audio,Kutti Audio,Kutti Audio,Kutti Audio,itune,30
3658,MC Audios,Giri-MCAudios,Giri-MCAudios,MC Audios,MC Audios,MC Audios,MC Audios,itune,30
3659,Mc Audious,Giri-MCAudios,Giri-MCAudios,Mc Audious,Mc Audious,Mc Audious,Mc Audious,itune,30
3660,Media 5 Productions,Giri-Media5,Giri-Media5,Media 5 Productions,Media 5 Productions,Media 5 Productions,Media 5 Productions,itune,30
3661,Mountain Movie Makers,Giri-MountainMovieMake,Giri-MountainMovieMakers,Mountain Movie Makers,Mountain Movie Makers,Mountain Movie Makers,Mountain Movie Makers,itune,30
3662,Music Syndicate,Giri-MusicSyndicate,Giri-MusicSyndicate,Music Syndicate,Music Syndicate,Music Syndicate,Music Syndicate,itune,30
3663,National Audio,Giri-NationalAudio,Giri-NationalAudio,National Audio,National Audio,National Audio,National Audio,itune,30
3664,NK Music,Giri-NKMusic,Giri-NKMusic,NK Music,NK Music,NK Music,NK Music,itune,30
3665,NPM Pro,Giri-NPM,Giri-NPM,NPM Pro,NPM Pro,NPM Pro,NPM Pro,itune,30
3666,NR Records,Giri-NRRecords,Giri-NRRecords,NR Records,NR Records,NR Records,NR Records,itune,30
3667,Pabitra Music,Giri-Pabitra,Giri-Pabitra,Pabitra Music,Pabitra Music,Pabitra Music,Pabitra Music,itune,30
3668,Poomani Audio,Giri-Poomani,Giri-Poomani,Poomani Audio,Poomani Audio,Poomani Audio,Poomani Audio,itune,30
3669,Rahul Musicals,Giri-Rahul,Giri-Rahul,Rahul Musicals,Rahul Musicals,Rahul Musicals,Rahul Musicals,itune,30
3670,Ramba Records,Giri-Ramba,Giri-Ramba,Ramba Records,Ramba Records,Ramba Records,Ramba Records,itune,30
3671,Ramyam Audios,Giri-Ramyam,Giri-Ramyam,Ramyam Audios,Ramyam Audios,Ramyam Audios,Ramyam Audios,itune,30
3672,RK Entertainers,Giri-RKEntertainers,Giri-RKEntertainers,RK Entertainers,RK Entertainers,RK Entertainers,RK Entertainers,itune,30
3673,RK Media,Giri-RKMedia,Giri-RKMedia,RK Media,RK Media,RK Media,RK Media,itune,30
3674,RKMedia,Giri-RKMedia,Giri-RKMedia,RKMedia,RKMedia,RKMedia,RKMedia,itune,30
3675,Rock And Raaga,Giri-RockRaga,Giri-RockRaga,Rock And Raaga,Rock And Raaga,Rock And Raaga,Rock And Raaga,itune,30
3676,Sankar Ajay Films,Giri-SankarAjayFilms,Giri-SankarAjayFilms,Sankar Ajay Films,Sankar Ajay Films,Sankar Ajay Films,Sankar Ajay Films,itune,30
3677,Saravana Vel Productions,Giri-SaravanaVel,Giri-SaravanaVel,Saravana Vel Productions,Saravana Vel Productions,Saravana Vel Productions,Saravana Vel Productions,itune,30
3678,Shivaansh Music,Giri-Shivaansh,Giri-Shivaansh,Shivaansh Music,Shivaansh Music,Shivaansh Music,Shivaansh Music,itune,30
3679,Sivam Audio Video Medias,Giri-ShivamAudio,Giri-ShivamAudio,Sivam Audio Video Medias,Sivam Audio Video Medias,Sivam Audio Video Medias,Sivam Audio Video Medias,itune,30
3680,Shruthi Tracks,Giri-Shruthi,Giri-Shruthi,Shruthi Tracks,Shruthi Tracks,Shruthi Tracks,Shruthi Tracks,itune,30
3681,Shruthi Tracks-Leo Music,Giri-ShruthiLeo,Giri-ShruthiLeo,Shruthi Tracks-Leo Music,Shruthi Tracks-Leo Music,Shruthi Tracks-Leo Music,Shruthi Tracks-Leo Music,itune,30
3682,SOM Inc,Giri-SOMInc,Giri-SOMInc,SOM Inc,SOM Inc,SOM Inc,SOM Inc,itune,30
3683,Sree Agencies,Giri-SreeAgencies,Giri-SreeAgencies,Sree Agencies,Sree Agencies,Sree Agencies,Sree Agencies,itune,30
3684,Sri And Shree Raagas Audio,Giri-Sri&Shree,Giri-Sri&Shree,Sri And Shree Raagas Aud,Sri And Shree Raagas Audio,Sri And Shree Raagas Audio,Sri And Shree Raagas Audio,itune,30
3685,Sri Annamalaiyar Studios RK Entertainers,Giri-SriAnnaRKEnt,Giri-SriAnnaRKEnt,Sri Annamalaiyar Studios,Sri Annamalaiyar Studios RK Entertainers,Sri Annamalaiyar Studios R,Sri Annamalaiyar Studios RK Entertainers,itune,30
3686,Sri Matha,Giri-SriMatha,Giri-SriMatha,Sri Matha,Sri Matha,Sri Matha,Sri Matha,itune,30
3687,Sri Matha Agencies,Giri-SriMatha,Giri-SriMatha,Sri Matha Agencies,Sri Matha Agencies,Sri Matha Agencies,Sri Matha Agencies,itune,30
3688,Sri Studios,Giri-SriStudios ,Giri-SriStudios ,Sri Studios,Sri Studios,Sri Studios,Sri Studios,itune,30
3689,SSS Ananda Nilayam,Giri-SSSAnanda,Giri-SSSAnanda,SSS Ananda Nilayam,SSS Ananda Nilayam,SSS Ananda Nilayam,SSS Ananda Nilayam,itune,30
3690,SSS Music,Giri-SSSMusic,Giri-SSSMusic,SSS Music,SSS Music,SSS Music,SSS Music,itune,30
3691,Surabhi Audio,Giri-SurabhiAudio,Giri-SurabhiAudio,Surabhi Audio,Surabhi Audio,Surabhi Audio,Surabhi Audio,itune,30
3692,Surabhi Audio ,Giri-SurabhiAudio,Giri-SurabhiAudio,Surabhi Audio ,Surabhi Audio ,Surabhi Audio ,Surabhi Audio ,itune,30
3693,Surabhi Audio - Shruthi Tracks,Giri-SurabhiShruthi,Giri-SurabhiShruthi,Surabhi Audio - Shruthi ,Surabhi Audio - Shruthi Tracks,Surabhi Audio - Shruthi Tr,Surabhi Audio - Shruthi Tracks,itune,30
3694,Surabhi Audio-Leo Music-Shruthi Tracks,Giri-SurabhiShruthi,Giri-SurabhiShruthi,Surabhi Audio-Leo Music-,Surabhi Audio-Leo Music-Shruthi Tracks,Surabhi Audio-Leo Music-Sh,Surabhi Audio-Leo Music-Shruthi Tracks,itune,30
