id,Channel,partner_provided,ugc,Channel_id,Label,assetChannelID,Label2,CMS,client_youtube_shares
169,Shilpa Shetty Kundra,ShilpaShetty,ShilpaShettyUGC,qoUtFTzx-fcFDdZLOGwL_w,DIGISS,UCqoUtFTzx-fcFDdZLOGwL_w,DIGISS,ND1,30
170,Shilpa's Yoga,ShilpaShetty,ShilpaShettyUGC,K2rNQqY9KQh2Z5sx2pEVwQ,DIGISS,UCK2rNQqY9KQh2Z5sx2pEVwQ,DIGISS,ND1,30
171,Channel to be confirmed,BOL,BOLUGC,Channel to be confirmed,BOLE,Channel to be confirmed,BOLE,ND1,30
172,BohVision,Bohemia,BohemiaUGC,MKLpT5lDvgo5FVmt7LS9Lw,BOH,UCMKLpT5lDvgo5FVmt7LS9Lw,BOH,ND1,30
173,BOHEMIA,Bohemia,BohemiaUGC,VtqDohodop8h8ZNgswaUIA,BOH,UCVtqDohodop8h8ZNgswaUIA,BOH,ND1,30
174,Channel to be confirmed,DaminiBhasin,DaminiBhasinUGC,Channel to be confirmed,DMP,Channel to be confirmed,DMP,ND1,30
175,Fakt Marathi Tv,LotusEnt,LotusEntUGC,Tmo6Mwiw6IXJ-_8Vgzg-tw,LOTUS,UCTmo6Mwiw6IXJ-_8Vgzg-tw,LOTUS,ND1,30
176,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHALIVE,Channel to be confirmed,MMARIHALIVE,ND1,30
177,RDC Movie,RDC,RDCUGC,X3wXnsJnWxHZfqle6fLZKw,RDCMO,UCX3wXnsJnWxHZfqle6fLZKw,RDCMO,ND1,30
178,Channel to be confirmed,Fountain,FountainUGC,Channel to be confirmed,FN1,Channel to be confirmed,FN1,ND1,30
179,Gujarati Comedy,RDC,RDCUGC,dEPp2psgfL9OI8RNwEcnUg,RDCG,UCdEPp2psgfL9OI8RNwEcnUg,RDCG,ND1,30
180,TheMasalazone,GeetaPictures,GeetaPicturesUGC,wJXxirDNy4V4VBMUfmkkHg,NGP,UCwJXxirDNy4V4VBMUfmkkHg,NGP,ND1,30
181,Channel to be confirmed,KiyoshiEnt,KiyoshiEnt,Channel to be confirmed,KIY,Channel to be confirmed,KIY,ND1,30
182,Channel to be confirmed,Rajmudra,RajmudraUGC,Channel to be confirmed,RJM,Channel to be confirmed,RJM,ND1,30
183,CRESCENDO MUSIC & FILMS,CarnivalElec,CarnivalElecUGC,kdYN-MwaqPgzYRzI3rYt5w,CRE,UCkdYN-MwaqPgzYRzI3rYt5w,CRE,ND1,30
184,Magic Land Kannada Stories,KooTVKids,KooTVKidsUGC,FPX_yCqmKU_0ub-JFygRZQ,KOO,UCFPX_yCqmKU_0ub-JFygRZQ,KOO,ND1,30
185,Koo Koo TV Urdu,KooTVKids,KooTVKidsUGC,Uw6ERBSXLzIdNdeom9lBEQ,KOO,UCUw6ERBSXLzIdNdeom9lBEQ,KOO,ND1,30
186,Satshri Katha,SarvamangalSwami,SarvamangalSwamiUGC,_LKR0BI2VLsB3aZ7hfY58A,SVMS,UC_LKR0BI2VLsB3aZ7hfY58A,SVMS,ND1,30
187,Channel to be confirmed,Humnetwork,HumnetworkUGC,Channel to be confirmed,HUN,Channel to be confirmed,HUN,ND1,30
188,Haryana Hits,NDJ,NDJUGC,odskcaSeOLUNPZyGHx8MMQ,NDJ,UCodskcaSeOLUNPZyGHx8MMQ,NDJ,ND1,30
189,Channel to be confirmed,NDSPL,NDSPLUGC,Channel to be confirmed,DZCOM,Channel to be confirmed,DZCOM,ND1,30
190,Channel to be confirmed,RightCinema,RightCinemaUGC,Channel to be confirmed,RIC,Channel to be confirmed,RIC,ND1,30
191,Yanadameen Godcast,Jamar,JamarUGC,M0e4EaqYOuoxsgdd0yLDeQ,JAMAR,UCM0e4EaqYOuoxsgdd0yLDeQ,JAMAR,ND1,30
192,Sarod Records,Sarodrcords,SarodrecordsUGC,MdzuLi0UER64QxEfnev57w,SRD,UCMdzuLi0UER64QxEfnev57w,SRD,ND1,30
193,sarodmusic2010,Sarodrcords,SarodrecordsUGC,cBE2j_iQeGTLkGegllA7Ng,SRD,UCcBE2j_iQeGTLkGegllA7Ng,SRD,ND1,30
194,Indian Rituals,NFXShot,NFXShotUGC,DzRfU9T8DGotAxXbsXtbBw,NFS,UCDzRfU9T8DGotAxXbsXtbBw,NFS,ND1,30
195,Channel to be confirmed,KontentKompany,KontentKompanyUGC,Channel to be confirmed,KOK,Channel to be confirmed,KOK,ND1,30
196,BULLHORNpictures Official,Bullhornpictures,BullhornpicturesUGC,1cf-GCTKEdGsMYdHuW7XAg,BUL,UC1cf-GCTKEdGsMYdHuW7XAg,BUL,ND1,30
197,Prem Prakash Dubey,ShubhamAVPL,ShubhamAVPLUGC,3cSgNdxKJl0VjgqnQJ2dtQ,SAVPL,UC3cSgNdxKJl0VjgqnQJ2dtQ,SAVPL,ND1,30
198,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHA,Channel to be confirmed,ARIHA,ND1,30
199,Channel to be confirmed,BOL,BOLUGC,Channel to be confirmed,BOLN,Channel to be confirmed,BOLN,ND1,30
200,Channel to be confirmed,Artofliving,ArtoflivingUGC,Channel to be confirmed,SHN,Channel to be confirmed,SHN,ND1,30
201,Channel to be confirmed,KirtiDhariwal,KirtiDhariwalUGC,Channel to be confirmed,KRD,Channel to be confirmed,KRD,ND1,30
202,SSOFTOONS KAHANIYA,Koo-Ssoftoons,Koo-SsoftoonsUGC,p3uInNDt-fpto0HMqTa_dQ,KSOFT,UCp3uInNDt-fpto0HMqTa_dQ,KSOFT,ND1,30
203,Ssoftoons Golpoguccho,Koo-Ssoftoons,Koo-SsoftoonsUGC,-08pGGJXI4YGI-zzvAdneA,KSOFT,UC-08pGGJXI4YGI-zzvAdneA,KSOFT,ND1,30
204,Haste Mana,Koo-Ssoftoons,Koo-SsoftoonsUGC,Jy0Vlw4WMZ-pWIcpqEjiwQ,KSOFT,UCJy0Vlw4WMZ-pWIcpqEjiwQ,KSOFT,ND1,30
205,Hanste Raho,Koo-Ssoftoons,Koo-SsoftoonsUGC,nAxlXym2KE4ljDMjZ6APIw,KSOFT,UCnAxlXym2KE4ljDMjZ6APIw,KSOFT,ND1,30
206,Channel to be confirmed,FilmyDunya,FilmyDunyaUGC,Channel to be confirmed,FLD,Channel to be confirmed,FLD,ND1,30
207,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAD,Channel to be confirmed,MMARIHAD,ND1,30
208,Channel to be confirmed,Captainvideo,CaptainvideoUGC,Channel to be confirmed,CAP,Channel to be confirmed,CAP,ND1,30
209,channel to be confirmed,fountain,fountainugc,channel to be confirmed,fn1,channel to be confirmed,fn1,nd1,30
210,Channel to be confirmed,TahirHussain,TahirHussainUGC,Channel to be confirmed,BLS,Channel to be confirmed,BLS,ND1,30
211,Channel to be confirmed,NHNew,NHNewUGC,Channel to be confirmed,NHSA,Channel to be confirmed,NHSA,ND1,30
212,Channel to be confirmed,HariOmCassettes,HariOmCassettesUGC,Channel to be confirmed,HOC,Channel to be confirmed,HOC,ND1,30
213,Channel to be confirmed,DawnPak,DawnPakUGC,Channel to be confirmed,DAWN,Channel to be confirmed,DAWN,ND1,30
214,KIRAN JATRA,RDC,RDCUGC,Mfw6EWFr7VU2JrkuF-b51Q,RDCJ,UCMfw6EWFr7VU2JrkuF-b51Q,RDCJ,ND1,30
215,Channel to be confirmed,NHNew,NHNewUGC,Channel to be confirmed,NHSD,Channel to be confirmed,NHSD,ND1,30
216,Channel to be confirmed,Dawsen,DawsenUGC,Channel to be confirmed,DW1,Channel to be confirmed,DW1,ND1,30
217,devikasmusic,Devikasmusic,DevikasmusicUGC,mtJ5nJ7frQm4ZdORISVqbw,DEV,UCmtJ5nJ7frQm4ZdORISVqbw,DEV,ND1,30
218,Channel to be confirmed,WingsEnt,WingsEntUGC,Channel to be confirmed,WIN,Channel to be confirmed,WIN,ND1,30
219,Enterr10 Bangla,Enter10-Bangla,Enter10-BanglaUGC,4_ot3DUs7i0tCj2uwZrG6A,ENT10B,UC4_ot3DUs7i0tCj2uwZrG6A,ENT10B,ND1,30
220,Channel to be confirmed,Automotivexone,AutomotivexoneUGC,Channel to be confirmed,AUT,Channel to be confirmed,AUT,ND1,30
221,Channel to be confirmed,DigizenV3yoga,DigizenV3yogaUGC,Channel to be confirmed,V3YOG,Channel to be confirmed,V3YOG,ND1,30
222,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHARK,Channel to be confirmed,MMARIHARK,ND1,30
223,Channel to be confirmed,DivoTV,DivoTVUGC,Channel to be confirmed,KOS,Channel to be confirmed,KOS,ND1,30
224,Channel to be confirmed,ChetanThakkar,ChetanThakkarUGC,Channel to be confirmed,CIP,Channel to be confirmed,CIP,ND1,30
225,MaitriBodh Parivaar,MaitriBodh,MaitriBodhUGC,GYolLzoDug1De15prkupIA,MBP,UCGYolLzoDug1De15prkupIA,MBP,ND1,30
226,SOCIAL BANDA,AjayYadav,AjayYadavUGC,fcGMlIeZHqVA0txrF5wqnA,AJY,UCfcGMlIeZHqVA0txrF5wqnA,AJY,ND1,30
227,PatentYogi,SearchPrecise,SearchPreciseUGC,_b3p6ISMj_txO90uM0c5Qg,SPC,UC_b3p6ISMj_txO90uM0c5Qg,SPC,ND1,30
228,Channel to be confirmed,PawanJalan,PawanJalanUGC,Channel to be confirmed,PAJ,Channel to be confirmed,PAJ,ND1,30
229,Farhad Humayun & Overload Official,overloadvideos,overloadvideosUGC,mhHrdnKgeiV27LCa7VbEPA,OLV,UCmhHrdnKgeiV27LCa7VbEPA,OLV,ND1,30
230,Channel to be confirmed,ND-PAK,ND-PAKUGC,Channel to be confirmed,NDPAK2,Channel to be confirmed,NDPAK2,ND1,30
231,FilmKRAFT,FilmKraft,FilmKraftUGC,t5A35uhB3dVf-KFGCOyqtA,DIGIFK,UCt5A35uhB3dVf-KFGCOyqtA,DIGIFK,ND1,30
232,Channel to be confirmed,RuskMedia,RuskMediaUGC,Channel to be confirmed,RUME,Channel to be confirmed,RUME,ND1,30
233,Channel to be confirmed,HumMasala,HumMasalaUGC,Channel to be confirmed,HMR,Channel to be confirmed,HMR,ND1,30
234,Channel to be confirmed,Enter10-Tamil,Enter10-TamilUGC,Channel to be confirmed,ENT10T,Channel to be confirmed,ENT10T,ND1,30
235,Channel to be confirmed,blaack&whitefilms,blaack&whitefilmsUGC,Channel to be confirmed,BWCF,Channel to be confirmed,BWCF,ND1,30
236,Channel to be confirmed,Embibe,EmbibeUGC,Channel to be confirmed,EMB,Channel to be confirmed,EMB,ND1,30
237,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHASG,Channel to be confirmed,MMARIHASG,ND1,30
238,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHADD,Channel to be confirmed,MMARIHADD,ND1,30
239,Channel to be confirmed,SandeepGawargur,SandeepGawargurUGC,Channel to be confirmed,SSG,Channel to be confirmed,SSG,ND1,30
240,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAMJ,Channel to be confirmed,MMARIHAMJ,ND1,30
241,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMDZSP,Channel to be confirmed,MMDZSP,ND1,30
242,Channel to be confirmed,CymbalsArts,CymbalsArtsUGC,Channel to be confirmed,JOY,Channel to be confirmed,JOY,ND1,30
243,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAGS,Channel to be confirmed,MMARIHAGS,ND1,30
244,Rajlaxmi,TNDM-Rajlax,TNDM-RajlaxUGC,q_7HCsiy115mre6OBH_dAQ,TNDMRL,UCq_7HCsiy115mre6OBH_dAQ,TNDMRL,ND1,30
245,Channel to be confirmed,Vista,VistaUGC,Channel to be confirmed,VIST,Channel to be confirmed,VIST,ND1,30
246,HKC Music,HammadChaudhry,HammadChaudhryUGC,AWHZ6r6if9yniZqoEltGNg,HKCE,UCAWHZ6r6if9yniZqoEltGNg,HKCE,ND1,30
247,Channel to be confirmed,BahubaliProduction,BahubaliProductionUGC,Channel to be confirmed,BBP,Channel to be confirmed,BBP,ND1,30
248,Channel to be confirmed,KiranFilm,KiranFilmUGC,Channel to be confirmed,KFV,Channel to be confirmed,KFV,ND1,30
250,Channel to be confirmed,ManojGupta,ManojGuptaUGC,Channel to be confirmed,MKG,Channel to be confirmed,MKG,ND1,30
251,Channel to be confirmed,DhruvKamani,DhruvKamaniUGC,Channel to be confirmed,DPK,Channel to be confirmed,DPK,ND1,30
252,Channel to be confirmed,Vidhyasagar,VidhyasagarUGC,Channel to be confirmed,VSG,Channel to be confirmed,VSG,ND1,30
253,Channel to be confirmed,DaminiBhasin,DaminiBhasinUGC,Channel to be confirmed,MMI2,Channel to be confirmed,MMI2,ND1,30
254,Channel to be confirmed,SashankKanagala,SashankKanagalaUGC,Channel to be confirmed,SKA,Channel to be confirmed,SKA,ND1,30
255,Filmy Fiction,Prasun-Vedd,Prasun-VeddUGC,_mtLHg_BlxwOTrbXt8ju8w,POTR,UC_mtLHg_BlxwOTrbXt8ju8w,POTR,ND1,30
256,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAAM,Channel to be confirmed,MMARIHAAM,ND1,30
257,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHASK,Channel to be confirmed,MMARIHASK,ND1,30
258,Channel to be confirmed,SahilJagtiani,SahilJagtianiUGC,Channel to be confirmed,SSJ,Channel to be confirmed,SSJ,ND1,30
259,Channel to be confirmed,KuldeepKhatri,KuldeepKhatriUGC,Channel to be confirmed,SSDN,Channel to be confirmed,SSDN,ND1,30
260,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAD,Channel to be confirmed,ARIHAD,ND1,30
261,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAT,Channel to be confirmed,MMARIHAT,ND1,30
262,Channel to be confirmed,AffiliateVia,AffiliateViaUGC,Channel to be confirmed,AFFV,Channel to be confirmed,AFFV,ND1,30
263,Channel to be confirmed,NDSPL,NDSPL UGC,Channel to be confirmed,DZ,Channel to be confirmed,DZ,ND1,30
264,Channel to be confirmed,ND-PAK,ND-PAKUGC,Channel to be confirmed,NDPAK,Channel to be confirmed,NDPAK,ND1,30
265,Channel to be confirmed,ZeeStudios,ZeeStudiosUGC,Channel to be confirmed,DIGIZS,Channel to be confirmed,DIGIZS,ND1,30
266,Channel to be confirmed,NDSPL,NDSPL UGC,Channel to be confirmed,NDSPL,Channel to be confirmed,NDSPL,ND1,30
267,Channel to be confirmed,ReenaSingh,ReenaSinghUGC,Channel to be confirmed,MAAYA,Channel to be confirmed,MAAYA,ND1,30
268,Channel to be confirmed,GopalMishra,GopalMishraUGC,Channel to be confirmed,GOPM,Channel to be confirmed,GOPM,ND1,30
269,Playground Digital Cinema,Playground,PlaygroundUGC,h0GPOWRyauQXSP1w-izY7g,PGDC,UCh0GPOWRyauQXSP1w-izY7g,PGDC,ND1,30
270,Channel to be confirmed,TempUnknown,TempUnknownUGC,Channel to be confirmed,PZ,Channel to be confirmed,PZ,ND1,30
271,Channel to be confirmed,AksharCom,AksharComUGC,Channel to be confirmed,LNB,Channel to be confirmed,LNB,ND1,30
272,Channel to be confirmed,ManojVishwakarma,ManojVishwakarmaUGC,Channel to be confirmed,MVK,Channel to be confirmed,MVK,ND1,30
273,Channel to be confirmed,Divine,DivineUGC,Channel to be confirmed,DIV,Channel to be confirmed,DIV,ND1,30
274,Channel to be confirmed,RDC,RDCUGC,Channel to be confirmed,RDCM,Channel to be confirmed,RDCM,ND1,30
275,Channel to be confirmed,Vcreate,VcreateUGC,Channel to be confirmed,VDP,Channel to be confirmed,VDP,ND1,30
276,Channel to be confirmed,MantricMusic,MantricMusicUGC,Channel to be confirmed,SJMM,Channel to be confirmed,SJMM,ND1,30
277,Channel to be confirmed,ETM,ETMUGC,Channel to be confirmed,ETM,Channel to be confirmed,ETM,ND1,30
278,Channel to be confirmed,RupeshStudio,RupeshStudioUGC,Channel to be confirmed,RUP,Channel to be confirmed,RUP,ND1,30
279,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAN,Channel to be confirmed,MMARIHAN,ND1,30
280,Channel to be confirmed,TubersStudio,TubersStudioUGC,Channel to be confirmed,TBS,Channel to be confirmed,TBS,ND1,30
281,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAP,Channel to be confirmed,MMARIHAP,ND1,30
282,Channel to be confirmed,Republicofbrown,RepublicofbrownUGC,Channel to be confirmed,RBR,Channel to be confirmed,RBR,ND1,30
283,Channel to be confirmed,Jaaju,JaajuUGC,Channel to be confirmed,JMI,Channel to be confirmed,JMI,ND1,30
284,Channel to be confirmed,OgamadamTV,OgamadamTVUGC,Channel to be confirmed,OGM,Channel to be confirmed,OGM,ND1,30
285,Channel to be confirmed,HarmeetSinghArora,HarmeetSinghAroraUGC,Channel to be confirmed,HAS,Channel to be confirmed,HAS,ND1,30
286,Channel to be confirmed,MahmoodMatloob2,MahmoodMatloob2UGC,Channel to be confirmed,DULA,Channel to be confirmed,DULA,ND1,30
287,NirvanaTelugu,Virtumobile,VirtumobileUGC,ZTe0ZOQX67PkiLhIhqGLKQ,RAM,UCZTe0ZOQX67PkiLhIhqGLKQ,RAM,ND1,30
288,Channel to be confirmed,KRSEntertainment,KRSEntertainmentUGC,Channel to be confirmed,KRS,Channel to be confirmed,KRS,ND1,30
289,Channel to be confirmed,VaibhaviAlekar,VaibhaviAlekarUGC,Channel to be confirmed,ALKR,Channel to be confirmed,ALKR,ND1,30
290,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHASSG,Channel to be confirmed,MMARIHASSG,ND1,30
291,Channel to be confirmed,Radiant,RadiantUGC,Channel to be confirmed,RME,Channel to be confirmed,RME,ND1,30
292,Channel to be confirmed,Dateline,DatelineUGC,Channel to be confirmed,DAT,Channel to be confirmed,DAT,ND1,30
293,Channel to be confirmed,ArjunPandey,ArjunPandeyUGC,Channel to be confirmed,AJP,Channel to be confirmed,AJP,ND1,30
294,Channel to be confirmed,NDSPL,NDSPL UGC,Channel to be confirmed,Digizen,Channel to be confirmed,Digizen,ND1,30
295,Channel to be confirmed,Zithole,ZitholeUGC,Channel to be confirmed,ZIT,Channel to be confirmed,ZIT,ND1,30
296,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAAT,Channel to be confirmed,MMARIHAAT,ND1,30
297,Channel to be confirmed,KFV-Jodi,KFV-JodiUGC,Channel to be confirmed,RAJO,Channel to be confirmed,RAJO,ND1,30
298,Channel to be confirmed,Anuvab,AnuvabUGC,Channel to be confirmed,NEV,Channel to be confirmed,NEV,ND1,30
299,Channel to be confirmed,DigiOsmosis,DigiOsmosisUGC,Channel to be confirmed,DIGISRE,Channel to be confirmed,DIGISRE,ND1,30
300,Channel to be confirmed,KFV-Match,KFV-MatchUGC,Channel to be confirmed,RAMM,Channel to be confirmed,RAMM,ND1,30
301,Channel to be confirmed,Digizenvisioncorp,DigizenvisioncorpUGC,Channel to be confirmed,DZVC,Channel to be confirmed,DZVC,ND1,30
302,Channel to be confirmed,DigitalDreams,DigitalDreamsUGC,Channel to be confirmed,C4B,Channel to be confirmed,C4B,ND1,30
303,Channel to be confirmed,MahmoodMatloob,MahmoodMatloobUGC,Channel to be confirmed,MAHM,Channel to be confirmed,MAHM,ND1,30
304,Channel to be confirmed,WAM,WAMUGC,Channel to be confirmed,WAM,Channel to be confirmed,WAM,ND1,30
305,Channel to be confirmed,ShivamEnt,ShivamEntUGC,Channel to be confirmed,SVEnt,Channel to be confirmed,SVEnt,ND1,30
306,Channel to be confirmed,YodaLearning,YodaLearningUGC,Channel to be confirmed,YODA,Channel to be confirmed,YODA,ND1,30
307,Channel to be confirmed,NDSPL,NDSPL UGC,Channel to be confirmed,NPA,Channel to be confirmed,NPA,ND1,30
308,Channel to be confirmed,MasalaMusicNepal,MasalaMusicNepalUGC,Channel to be confirmed,MMN,Channel to be confirmed,MMN,ND1,30
309,Channel to be confirmed,CinemanLtd,CinemanLtdUGC,Channel to be confirmed,CINE,Channel to be confirmed,CINE,ND1,30
310,Channel to be confirmed,FlyingDreamsEnt,FlyingDreamsEntUGC,Channel to be confirmed,FDE,Channel to be confirmed,FDE,ND1,30
311,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHANE,Channel to be confirmed,MMARIHANE,ND1,30
312,Channel to be confirmed,NeoBihar,NeoBiharUGC,Channel to be confirmed,CTNB,Channel to be confirmed,CTNB,ND1,30
313,Channel to be confirmed,Dawsen2,Dawsen2UGC,Channel to be confirmed,DW2,Channel to be confirmed,DW2,ND1,30
314,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAAT,Channel to be confirmed,ARIHAAT,ND1,30
315,Channel to be confirmed,Shreya,ShreyaUGC,Channel to be confirmed,DZSH,Channel to be confirmed,DZSH,ND1,30
316,Channel to be confirmed,BeatsVentures,BeatsVenturesUGC,Channel to be confirmed,BVC,Channel to be confirmed,BVC,ND1,30
317,Channel to be confirmed,PurviMedia,PurviMediaUGC,Channel to be confirmed,UTC,Channel to be confirmed,UTC,ND1,30
318,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHANFX,Channel to be confirmed,MMARIHANFX,ND1,30
319,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAS,Channel to be confirmed,MMARIHAS,ND1,30
320,Channel to be confirmed,TachyonFilms,TachyonFilmsUGC,Channel to be confirmed,TYF,Channel to be confirmed,TYF,ND1,30
321,Channel to be confirmed,GuroojiMovies,Gurooji MoviesUGC,Channel to be confirmed,GMO,Channel to be confirmed,GMO,ND1,30
322,Channel to be confirmed,SSEnt2,SSEnt2UGC,Channel to be confirmed,SSEnt2,Channel to be confirmed,SSEnt2,ND1,30
323,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAAM,Channel to be confirmed,ARIHAAM,ND1,30
324,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAGS,Channel to be confirmed,ARIHAGS,ND1,30
325,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAN,Channel to be confirmed,ARIHAN,ND1,30
326,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAP,Channel to be confirmed,ARIHAP,ND1,30
327,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAS,Channel to be confirmed,ARIHAS,ND1,30
328,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHASK,Channel to be confirmed,ARIHASK,ND1,30
329,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAV,Channel to be confirmed,ARIHAV,ND1,30
330,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHADD,Channel to be confirmed,ARIHADD,ND1,30
331,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHAMJ,Channel to be confirmed,ARIHAMJ,ND1,30
332,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHANFX,Channel to be confirmed,ARIHANFX,ND1,30
333,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHARK,Channel to be confirmed,ARIHARK,ND1,30
334,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHASG,Channel to be confirmed,ARIHASG,ND1,30
335,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,ARIHASSG,Channel to be confirmed,ARIHASSG,ND1,30
336,Channel to be confirmed,MobileMedia,MobileMediaUGC,Channel to be confirmed,MMARIHAV,Channel to be confirmed,MMARIHAV,ND1,30
337,djfun,DJPP,DJPPUGC,Channel to be confirmed,DJP,Channel to be confirmed,djp,ND2,30
338,Abb Takk,Abbtakk,AbbtakkUGC,g58fXCqCx2BOVAUxaJGWsQ,ABTV,UCg58fXCqCx2BOVAUxaJGWsQ,ABTV,ND2,30
339,Channel to be confirmed,AnitaSingh,AnitaSinghUGC,Channel to be confirmed,ANS,Channel to be confirmed,ANS,ND2,30
340,Channel to be confirmed,Aurelio,AurelioUGC,Channel to be confirmed,AUR,Channel to be confirmed,AUR,ND2,30
341,Channel to be confirmed,BigBeat,BigBeatUGC,Channel to be confirmed,BBT,Channel to be confirmed,BBT,ND2,30
342,Channel to be confirmed,BRfilms,BRfilmsUGC,Channel to be confirmed,BRF,Channel to be confirmed,BRF,ND2,30
343,Capital TV,CapitalTV,CapitalTVUGC,WQ9LhM1ik1QYterhLTGmJw,CATV,UCWQ9LhM1ik1QYterhLTGmJw,CATV,ND2,30
344,Channel to be confirmed,Connect1,Connect1UGC,Channel to be confirmed,CON1,Channel to be confirmed,CON1,ND2,30
345,Channel to be confirmed,Dunboycastle,DunboycastleUGC,Channel to be confirmed,DBC,Channel to be confirmed,DBC,ND2,30
346,HRX Brand,HRXBrand,HRXBrandUGC,RdfiLQ1v0plVjaNxiAeZvA,DIGIHR,UCRdfiLQ1v0plVjaNxiAeZvA,DIGIHR,ND2,30
347,Channel to be confirmed,DreamMills,DreamMillsUGC,Channel to be confirmed,DRM,Channel to be confirmed,DRM,ND2,30
348,Channel to be confirmed,AdityaPrabhu,AdityaPrabhuUGC,Channel to be confirmed,DUM,Channel to be confirmed,DUM,ND2,30
349,Channel to be confirmed,Digizenfilmsaquired,DigizenfilmsaquiredUGC,Channel to be confirmed,DZFA,Channel to be confirmed,DZFA,ND2,30
350,Channel to be confirmed,Digizenrobin,DigizenrobinUGC,Channel to be confirmed,DZROB,Channel to be confirmed,DZROB,ND2,30
351,Channel to be confirmed,Eaglefilms,EaglefilmsUGC,Channel to be confirmed,EAG,Channel to be confirmed,EAG,ND2,30
352,Dangal Kannada,Enter10-DangalKannada,Enter10-DangalKannadaUGC,GGpn_Rrzru45Fd1s7V2IrQ,ENT10K,UCGGpn_Rrzru45Fd1s7V2IrQ,ENT10K,ND2,30
353,Channel to be confirmed,FilmyBox,FilmyBoxUGC,Channel to be confirmed,FBX,Channel to be confirmed,FBX,ND2,30
354,Channel to be confirmed,FeelingsMusic,FeelingsMusicUGC,Channel to be confirmed,FMC,Channel to be confirmed,FMC,ND2,30
355,Channel to be confirmed,Lotus-Gokuldham,Lotus-GokuldhamUGC,Channel to be confirmed,GDFM,Channel to be confirmed,GDFM,ND2,30
356,Channel to be confirmed,Healthtv,HealthtvUGC,Channel to be confirmed,HETV,Channel to be confirmed,HETV,ND2,30
357,Channel to be confirmed,Harmeek,HarmeekUGC,Channel to be confirmed,HMK,Channel to be confirmed,HMK,ND2,30
358,Channel to be confirmed,IramBilal,IramBilalUGC,Channel to be confirmed,IRB,Channel to be confirmed,IRB,ND2,30
359,Channel to be confirmed,indusworldmusic,indusworldmusicUGC,Channel to be confirmed,IWM,Channel to be confirmed,IWM,ND2,30
360,Channel to be confirmed,JSLcinema,JSLcinemaUGC,Channel to be confirmed,JSL,Channel to be confirmed,JSL,ND2,30
361,BAG TV,BathinaSuresh,BathinaSureshUGC,"fPVQmvVXqR4lL-6J6cmQ
",KNX,"UCfPVQmvVXqR4lL-6J6cmQ
",KNX,ND2,30
362,rizeofthezombie,Luminosity,LuminosityUGC,"rWEdk7hPvGn6YaoowXReXw
",LPL,"UCrWEdk7hPvGn6YaoowXReXw
",LPL,ND2,30
